BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME,BUYER_BUS_ACT,unique_buyers
TN,WARREN,2009,54336414.642361745,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",400
TN,WARREN,2010,57399325.8494635,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",455
TN,WARREN,2011,63806268.34894,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",460
TN,WARREN,2012,66356672.856323496,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",461
TN,WARREN,2013,73390690.4953705,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",445
TN,WARREN,2014,83834422.6883025,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",451
TN,WARREN,2015,88785151.848654,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",100
TN,WARREN,2016,82256143.28507999,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",114
TN,WARREN,2017,87274043.41617,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",95
TN,WARREN,2018,94704355.21166149,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",83
TN,WARREN,2019,85965474.791173,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",86
TN,WASHINGTON,2006,193810698.27356756,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1893
TN,WASHINGTON,2007,262990076.41088516,"CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1830
TN,WASHINGTON,2008,363065732.955491,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1581
TN,WASHINGTON,2009,425862752.8677337,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1683
TN,WASHINGTON,2010,448525770.223767,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,RESEARCHER (II-V),RETAIL PHARMACY",1694
TN,WASHINGTON,2011,482759964.75971574,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1708
TN,WASHINGTON,2012,511588397.581111,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1761
TN,WASHINGTON,2013,548084178.9704754,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1488
TN,WASHINGTON,2014,602331741.365972,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1510
TN,WASHINGTON,2015,590415075.051114,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",382
TN,WASHINGTON,2016,591962853.5681566,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MLP-AMBULANCE SERVICE,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",477
TN,WASHINGTON,2017,570667724.857971,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MAINT & DETOX,MLP-AMBULANCE SERVICE,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",373
TN,WASHINGTON,2018,531664393.183384,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-AMBULANCE SERVICE,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",373
TN,WASHINGTON,2019,572315288.984653,"CHAIN PHARMACY,HOSP/CLINIC-VA,HOSPITAL/CLINIC,MAINT & DETOX,MLP-AMBULANCE SERVICE,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",429
TN,WAYNE,2006,10106723.0699725,"HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",265
TN,WAYNE,2007,13271914.540903,"HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",240
TN,WAYNE,2008,15722103.1746505,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",177
TN,WAYNE,2009,18259400.37050675,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER-DW/275,RETAIL PHARMACY",177
TN,WAYNE,2010,20443118.386918,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER-DW/275,RETAIL PHARMACY",207
TN,WAYNE,2011,22968384.38529375,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",178
TN,WAYNE,2012,22030888.29655,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,RETAIL PHARMACY",172
TN,WAYNE,2013,24373002.80385875,"HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",203
TN,WAYNE,2014,29372681.4907435,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",212
TN,WAYNE,2015,28364523.048010997,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",52
TN,WAYNE,2016,27175362.547491997,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,RETAIL PHARMACY",70
TN,WAYNE,2017,24123382.854542,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,RETAIL PHARMACY",53
TN,WAYNE,2018,23727411.0079581,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,RETAIL PHARMACY",50
TN,WAYNE,2019,20721128.852794997,"HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,RETAIL PHARMACY",58
TN,WEAKLEY,2006,16638505.17073235,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",438
TN,WEAKLEY,2007,21398790.7823445,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",421
TN,WEAKLEY,2008,24806487.677557,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",340
TN,WEAKLEY,2009,26874642.1893565,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",450
TN,WEAKLEY,2010,31312866.15743275,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",424
TN,WEAKLEY,2011,36414107.1609375,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",461
TN,WEAKLEY,2012,35922076.909467,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",463
TN,WEAKLEY,2013,38820278.07585275,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",391
TN,WEAKLEY,2014,40633516.278193496,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",365
TN,WEAKLEY,2015,38157293.851154,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",88
TN,WEAKLEY,2016,35228243.0458805,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,RETAIL PHARMACY",114
TN,WEAKLEY,2017,34614843.353577,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",90
TN,WEAKLEY,2018,31056779.232961,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",85
TN,WEAKLEY,2019,28319240.960752,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",85
TN,WHITE,2006,12689549.99458165,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",317
TN,WHITE,2007,16126385.47783215,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",348
TN,WHITE,2008,20479341.8561907,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",272
TN,WHITE,2009,25703894.5223975,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",294
TN,WHITE,2010,30385203.123435497,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",299
TN,WHITE,2011,55068148.35866,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",300
TN,WHITE,2012,37670405.9481225,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",312
TN,WHITE,2013,36491797.4332775,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",301
TN,WHITE,2014,36354591.313541,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",231
TN,WHITE,2015,34851134.2039145,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,RETAIL PHARMACY",53
TN,WHITE,2016,32399101.716710497,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",71
TN,WHITE,2017,30536389.989635497,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",51
TN,WHITE,2018,30384592.965903,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",43
TN,WHITE,2019,32596980.1257285,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",45
TN,WILLIAMSON,2006,99547689.77251525,"CHAIN PHARMACY,HOSPITAL/CLINIC,M/O PHARMACY,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1896
TN,WILLIAMSON,2007,118653238.41719066,"CHAIN PHARMACY,HOSPITAL/CLINIC,M/O PHARMACY,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1875
TN,WILLIAMSON,2008,141407665.19261926,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1669
TN,WILLIAMSON,2009,156583549.0789555,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1679
TN,WILLIAMSON,2010,186268872.72401625,"CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1501
TN,WILLIAMSON,2011,193862070.6528385,"CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY,REVERSE DISTRIB",1566
TN,WILLIAMSON,2012,196418210.50700298,"CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1615
TN,WILLIAMSON,2013,182635865.08418548,"CENTRAL FILL PHARMACY,CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1507
TN,WILLIAMSON,2014,185851402.91530448,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-ANIMAL SHELTER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1524
TN,WILLIAMSON,2015,181863514.11681798,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",456
TN,WILLIAMSON,2016,163763345.7522915,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",571
TN,WILLIAMSON,2017,146567696.9098025,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",483
TN,WILLIAMSON,2018,128254858.13144,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",511
TN,WILLIAMSON,2019,149923637.31035748,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",598
TN,WILSON,2006,59722658.31436055,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",877
TN,WILSON,2007,69140879.8989956,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",811
TN,WILSON,2008,82210414.93628605,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",739
TN,WILSON,2009,112078303.280243,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",837
TN,WILSON,2010,139901025.35653374,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",825
TN,WILSON,2011,174545998.766926,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",817
TN,WILSON,2012,188940883.08997226,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",887
TN,WILSON,2013,192477291.7354655,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",893
TN,WILSON,2014,186822929.15791,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",879
TN,WILSON,2015,170602871.78800797,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",259
TN,WILSON,2016,169316816.46396998,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",304
TN,WILSON,2017,172874239.41459048,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",234
TN,WILSON,2018,175346072.17661348,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",235
TN,WILSON,2019,192553979.1608005,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",281
WA,ADAMS,2006,10262910.947925,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",98
WA,ADAMS,2007,10850359.290816,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",105
WA,ADAMS,2008,11330656.60605,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",98
WA,ADAMS,2009,12132584.928456,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",90
WA,ADAMS,2010,12245537.069272,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",101
WA,ADAMS,2011,13337699.141599,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",104
WA,ADAMS,2012,11825696.7124085,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",109
WA,ADAMS,2013,10995502.968431,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",109
WA,ADAMS,2014,11694519.227296,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",104
WA,ADAMS,2015,11246325.153340999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",42
WA,ADAMS,2016,10118857.269033,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",45
WA,ADAMS,2017,9295147.49132,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",33
WA,ADAMS,2018,7888972.7902069995,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",46
WA,ADAMS,2019,6177258.967803,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",51
WA,ASOTIN,2006,24847394.0702115,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",173
WA,ASOTIN,2007,25933771.63736,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",166
WA,ASOTIN,2008,27319617.474414,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",183
WA,ASOTIN,2009,30779389.982706,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",216
WA,ASOTIN,2010,38828809.87532,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",221
WA,ASOTIN,2011,46549996.707874,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",230
WA,ASOTIN,2012,49063601.005084,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",241
WA,ASOTIN,2013,51756953.1586465,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",260
WA,ASOTIN,2014,53688618.208421,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",218
WA,ASOTIN,2015,54152852.288172,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",89
WA,ASOTIN,2016,57618014.74222399,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",92
WA,ASOTIN,2017,58104458.90720649,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",74
WA,ASOTIN,2018,59235084.755432494,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",81
WA,ASOTIN,2019,65855947.14011199,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",88
WA,BENTON,2006,143885738.214099,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",825
